has_smartphone,bill_payment_timely,digital_payments_freq,late_payments_count,income_level,employment_stability,spending_stability,loan_repaid
1,1,6,0,3,2,3779.203496329176,1
1,1,1,0,3,2,10893.280101359125,1
1,0,0,1,3,2,0.0,1
1,0,5,3,1,2,847.3326186726596,0
1,0,6,1,3,2,1398.301886813669,1
1,1,6,0,4,2,2064.0363368894455,1
1,0,6,1,3,1,6976.558999009946,0
1,1,6,0,3,1,18677.238454868002,1
1,1,6,0,3,2,14552.299131065167,1
1,0,5,1,1,2,1928.2757755742998,1
1,1,4,0,2,2,1952.8605428959847,1
1,0,0,2,3,2,4587.894288232893,0
1,1,6,0,5,2,4782.591710220167,1
1,0,4,1,2,2,1335.2065632952329,1
1,1,6,0,2,2,17529.21864392896,1
1,1,3,0,4,2,15148.357745973653,1
1,1,5,0,4,2,11871.641127774486,1
1,1,3,0,5,2,406.31633817343186,1
1,1,5,0,3,2,8248.988810757353,1
1,1,5,0,3,2,557.1515951695733,1
1,1,5,0,1,2,2049.26757647702,1
1,0,5,1,1,2,12408.462741210129,1
1,1,6,0,4,2,4195.639577783901,1
1,1,6,0,4,2,7104.543466449245,1
1,0,4,4,4,2,7652.145200312568,0
1,1,0,0,5,2,0.0,1
1,1,5,0,5,2,23234.307905910748,1
1,1,6,0,1,1,7702.128926472213,1
1,1,6,0,4,2,34669.68979622787,0
1,0,5,1,3,2,332.81025625221747,1
1,1,4,0,3,2,6688.209070197094,1
1,0,4,5,1,2,1459.931151344702,1
1,0,3,6,1,2,2049.405539825309,0
1,1,0,0,3,2,302.87092960533533,1
1,1,5,0,3,2,2597.937059796997,1
1,0,2,1,3,2,94.30535509715236,1
1,0,4,2,2,1,1135.7495615965108,1
1,1,6,0,1,2,10259.914067216481,0
1,1,6,0,2,2,45651.73824839532,1
1,1,0,0,5,2,0.0,1
1,0,0,1,5,2,0.0,1
1,1,6,0,3,2,17559.637335852545,1
1,1,5,0,3,2,963.0044652025243,1
1,1,6,0,3,2,3104.640784374257,1
1,1,5,0,4,2,9844.44057154426,1
1,0,4,4,3,2,5180.551762762985,0
1,1,6,0,4,2,13393.110981645252,1
1,1,6,0,2,2,556.6351288471351,1
1,1,6,0,5,2,58270.55139405038,1
1,0,4,1,3,2,4947.589904859402,1
1,1,6,0,3,2,6053.5628104447715,1
1,1,3,0,3,2,5865.234578997389,1
1,1,6,0,4,2,1303.9907463884347,1
1,1,0,0,3,2,65.31972647421807,1
1,1,5,0,4,2,3299.1306986336062,1
1,1,6,0,2,2,12669.35478099286,1
1,1,6,0,2,2,13119.206130707757,1
1,0,5,1,2,2,4855.5514482565895,0
1,1,3,0,1,3,13038.917492133567,1
1,1,6,0,3,2,1916.6632115910886,1
1,1,6,0,4,2,10609.51134438654,1
1,1,6,0,3,2,677.6851038646194,0
1,1,6,0,4,2,32476.735420913228,1
1,1,5,0,5,2,9747.119574520464,1
1,1,6,0,4,2,7054.837820011646,1
1,0,3,1,3,2,11283.761748636844,1
1,1,6,0,4,2,71790.33279325753,1
1,0,5,1,1,2,1296.062562790341,1
1,1,6,0,4,2,17572.292604172817,1
1,1,5,0,2,2,3436.1013033184377,1
1,1,3,0,3,3,2108.7891707486237,1
1,1,6,0,5,3,2111.238285935531,1
1,1,6,0,4,2,26508.422885314518,1
0,0,0,1,2,3,0.0,1
1,0,2,4,1,2,1508.1884055603487,0
1,1,6,0,3,2,22789.539580693596,1
1,0,6,1,4,2,171.46428199482247,1
1,1,6,0,5,2,211775.30060955332,1
1,0,5,2,1,2,4758.577938838451,0
1,1,6,0,3,2,6541.781706844092,1
1,1,5,0,3,1,3310.9356985601516,1
1,1,6,0,4,1,3098.452172725386,1
1,0,0,1,4,2,0.0,1
1,1,0,0,3,2,1416.6215679096044,1
1,1,6,0,5,2,16393.768321123323,1
0,1,6,0,3,2,17112.427103326598,1
1,1,6,0,4,2,2205.8790009124855,1
1,1,6,0,3,2,1612.5584227142492,1
1,1,4,0,3,2,4223.860434089491,1
1,0,4,4,3,2,1700.0134117118018,0
1,1,3,0,3,2,976.1467102848834,0
1,1,6,0,4,2,14400.49406096888,1
1,0,6,1,1,2,3035.2538224449477,0
1,0,2,1,1,2,12246.816496543091,0
1,0,6,1,2,2,16790.371915674372,1
1,1,6,0,5,2,12462.237815363125,1
1,1,6,0,3,2,10720.520685426929,1
1,1,6,0,3,3,13968.666474172353,1
1,1,6,0,5,3,16991.574382616815,1
1,1,6,0,3,2,1761.3368407736966,0
1,0,5,1,2,2,15287.278799707945,1
1,0,2,1,4,3,555.6374417429648,1
1,1,6,0,1,3,9522.667219149615,0
1,1,6,0,1,3,28844.536631165814,1
1,1,6,0,1,2,19124.249765677083,0
1,1,2,0,4,2,17116.409605015495,1
1,0,5,2,1,2,15632.0895297675,1
1,0,4,2,3,2,2882.425743478341,1
1,1,6,0,5,2,8055.623253355385,1
1,1,6,0,5,2,40929.45270421615,1
1,1,6,0,2,2,8354.693331694865,1
1,1,6,0,5,2,161975.0117168283,1
1,1,6,0,4,2,31426.20687685147,0
1,0,6,1,3,2,23701.558205457015,1
1,0,6,1,4,2,6718.804876365041,1
1,1,6,0,4,2,59737.57191249072,1
1,0,5,1,2,2,1440.0381939379247,1
0,0,3,1,3,2,51794.535007727085,1
1,1,6,0,4,2,5933.515273427717,1
1,1,6,0,1,2,9958.914955957802,1
1,1,4,0,5,3,93180.51194894064,1
1,0,5,1,1,2,1899.425044585861,1
1,1,0,0,3,2,1708.110847300803,1
1,1,5,0,3,2,5563.836577997835,0
1,1,6,0,5,2,19929.5771622648,1
1,1,6,0,1,3,2889.775469939951,1
1,1,6,0,1,3,3722.5643670280124,0
1,1,6,0,4,3,20895.045751724654,1
1,0,0,6,1,3,0.0,0
1,0,5,3,1,3,11539.923321524571,1
1,0,5,2,2,3,1988.5144957983082,1
1,0,4,6,1,3,5533.194833608037,0
1,1,6,0,1,3,6883.373177447232,1
1,0,5,6,2,3,2320.2193646291294,0
1,1,6,0,1,4,10548.563985996703,1
1,0,4,6,3,3,4253.890909116813,0
1,1,6,0,5,3,20066.060723686318,1
1,0,3,1,1,4,4752.083949875746,1
1,1,6,0,2,3,12429.090972392149,1
1,0,6,1,5,2,54247.317844909776,0
1,1,6,0,4,3,22805.423738663572,1
1,1,6,0,4,3,9687.795733120443,1
1,1,6,0,2,3,6679.33615713418,1
1,1,6,0,4,4,24084.07728285779,1
1,1,6,0,3,3,9385.855592326147,1
1,1,0,0,3,4,0.0,1
0,1,3,0,1,4,1564.5012517306168,1
1,0,4,2,3,2,490.0549969136117,0
1,1,6,0,1,2,6938.711494218505,1
1,1,5,0,5,2,3704.0525194260767,1
1,0,3,4,2,4,4495.366521949759,0
1,1,6,0,4,4,189.73665961010275,1
1,1,2,0,1,3,2706.8741936041283,0
1,1,3,0,3,4,2654.2865708133327,1
1,0,5,1,1,3,787.2039125919027,1
1,0,2,6,1,4,305.9490153604028,0
1,1,6,0,3,4,12788.621902561146,1
1,1,4,0,3,4,5498.331616651242,1
1,0,5,1,5,3,21899.77019057506,1
1,1,6,0,3,3,1960.1005756508175,1
1,1,5,0,5,3,8062.507866662829,1
1,1,6,0,3,3,47.70918849306354,1
1,1,6,0,3,3,16553.485771885025,1
1,1,6,0,2,4,14320.651744945131,1
1,1,6,0,2,4,16998.505130353864,1
1,1,2,0,1,4,29809.72716189577,0
1,1,6,0,3,4,1334.9047531565689,1
1,1,6,0,2,4,14994.749980131934,1
1,1,2,0,5,4,76583.02192892799,1
1,1,6,0,3,4,3148.5743069946225,1
1,0,4,4,1,3,1362.1015625373414,0
1,1,6,0,5,3,20006.984597051767,1
1,1,5,0,3,4,668.7106997798077,1
1,0,4,4,4,3,7860.560753958121,0
1,1,4,0,4,2,7513.9366091727625,1
1,0,5,1,4,2,5773.824015907193,1
1,0,5,4,3,2,2009.872798628477,0
1,0,6,3,1,3,10674.534751766312,0
1,0,5,2,1,3,13983.262915595438,1
1,1,6,0,3,3,7611.555706073934,1
1,1,4,0,5,4,10625.256014170513,1
1,0,2,1,3,4,158.40033669997885,1
1,0,5,6,3,3,202.59812437433868,0
1,1,2,0,2,3,5006.790405705701,0
0,1,6,0,4,3,33183.36454309599,1
1,1,6,0,4,3,1035.8916449127294,1
1,1,6,0,5,3,125059.73080319127,1
1,1,6,0,3,4,6600.403523017867,1
1,1,6,0,3,3,38569.93439282295,1
1,0,5,2,3,4,25996.581211767058,0
1,1,6,0,5,4,9422.830241847016,1
1,1,6,0,3,4,50263.91469434111,1
1,1,6,0,5,3,17030.016669594504,0
1,1,2,0,2,4,6159.722831967902,1
1,1,6,0,3,4,4250.702153762364,1
1,0,6,1,5,3,3735.2418931041134,1
1,1,4,0,5,3,5727.829536569677,1
1,0,5,1,2,4,13290.448806066208,0
1,1,3,0,4,3,818.8304871380075,1
1,0,5,2,1,4,978.9064817437875,1
1,0,0,1,1,3,0.0,0
1,1,1,0,4,3,0.0,1
1,1,6,0,5,3,5282.79807488418,1
1,1,6,0,1,4,905.807411465962,1
1,1,6,0,2,4,1922.565447520578,1
1,1,3,0,4,2,1818.0031261432603,1
1,0,4,1,5,3,615.7817795290796,1
1,1,6,0,1,3,7340.767443984768,1
1,1,6,0,5,4,25857.166390899576,1
1,1,6,0,4,4,3110.830526831487,1
1,1,6,0,1,4,20275.023676106193,1
1,0,6,2,4,3,4175.003157683436,1
1,1,6,0,5,4,979.0445852973194,1
1,1,4,0,5,3,4243.410173433626,1
1,1,2,0,3,4,6856.350311937103,1
1,1,6,0,4,3,5193.019227771066,1
0,1,6,0,5,4,77305.61850926491,1
1,0,5,3,4,4,24280.669387395395,1
1,1,1,0,4,4,3401.9330044353705,1
1,1,6,0,5,4,17243.298923543218,1
1,1,5,0,4,4,10460.998900678655,1
1,1,6,0,3,3,1797.468219468706,1
1,1,6,0,3,4,5814.936376837382,1
1,0,5,3,1,4,28620.51676449373,1
1,0,3,6,1,4,1998.2412266791014,0
1,1,6,0,5,3,78819.33324762396,1
1,0,0,1,4,3,987.1443663416208,1
1,1,6,0,4,3,1365.1468297097813,1
1,0,5,1,2,4,20808.11332149073,1
1,1,6,0,4,4,2610.3814089132643,1
1,1,6,0,2,3,4791.536931577035,1
1,1,6,0,3,3,43659.7116042544,0
1,1,6,0,5,3,21218.237746492206,1
0,1,6,0,5,4,7126.531566383936,1
1,1,6,0,4,2,20335.21639340646,1
1,1,6,0,4,4,142082.3419542344,1
1,1,1,0,4,4,6012.810205441932,1
1,0,5,4,3,4,1714.2416107421964,1
1,1,6,0,4,2,48249.35487098937,1
1,0,1,1,3,3,3800.791584218565,1
1,1,6,0,1,3,973.2722126928314,0
1,1,6,0,2,3,7509.589496104298,1
1,1,6,0,4,3,9771.6664835977,1
1,1,6,0,5,2,343.0280843701674,1
1,0,2,6,1,4,874.3492818471727,0
1,1,6,0,3,4,1694.0550168161599,1
1,1,6,0,3,4,470.26290519240405,1
1,1,0,0,5,2,0.0,0
1,1,6,0,5,2,2217.36354709822,1
1,1,6,0,1,3,464.5093827541772,0
1,0,6,1,1,3,11996.291550586233,1
1,1,0,0,4,3,0.0,1
1,0,1,1,1,3,169.01479225203929,1
1,1,6,0,3,4,3199.1488503454584,1
1,1,4,0,4,3,5273.65788297522,1
1,0,1,1,2,3,825.2918675636315,1
1,1,6,0,5,3,30169.126360679835,0
1,1,6,0,1,3,9764.903674213416,1
1,1,6,0,4,3,12099.378986818567,1
1,0,4,2,2,3,2154.2818447609557,0
1,1,6,0,3,3,11068.315427380989,1
1,1,6,0,4,3,431.91650427677183,0
1,1,6,0,2,3,19829.764517008265,1
1,1,6,0,1,4,13649.520129538134,1
1,1,3,0,2,4,1471.877225405253,1
1,1,1,0,3,3,235.1510153071851,1
1,1,6,0,3,3,2189.4265611494407,1
1,1,3,0,3,4,494.51659897991965,1
1,1,6,0,3,4,1662.9199219044394,1
1,1,6,0,4,4,45169.82310643541,1
1,1,6,0,5,3,16595.91042897818,1
1,1,6,0,3,4,4665.311468701741,1
1,1,6,0,5,4,4723.069161043484,1
1,1,6,0,5,3,6635.7731124564525,1
1,1,6,0,5,3,8838.710758174331,0
1,0,5,3,5,4,572.8450634042914,0
1,1,5,0,1,4,6739.401298829642,1
1,1,6,0,5,3,6938.686141242207,1
1,1,0,0,5,3,419.6792425968512,0
1,1,6,0,1,3,3602.496615774492,0
1,1,0,0,5,3,0.0,0
1,1,2,0,5,4,54.07556441375963,1
1,1,6,0,5,3,4892.07055345689,1
1,1,6,0,4,3,45834.74423367787,1
1,1,6,0,5,3,2932.149154914645,1
1,1,5,0,4,3,4882.377607272916,1
1,1,6,0,5,4,3287.6450386256724,1
1,1,6,0,5,4,43387.26799304146,1
1,0,4,2,5,3,1311.8901503809939,1
1,0,5,1,2,3,1825.5491685152351,1
1,1,6,0,4,4,3212.032295395964,1
1,1,6,0,3,3,10709.701086709501,1
1,1,3,0,1,4,10139.284775893548,1
1,1,5,0,1,3,4176.324879604076,1
1,0,0,6,1,3,0.0,0
1,0,5,1,5,2,3460.8951106132454,1
1,1,4,0,3,2,1528.2286041907037,1
1,1,6,0,3,3,4546.882125882159,1
1,1,0,0,5,3,0.0,1
1,1,6,0,3,3,2035.8229458051276,1
1,1,6,0,5,4,9470.828517083391,1
1,1,6,0,4,3,1363.7258766580132,1
1,0,0,1,4,3,0.0,1
1,0,6,1,5,3,69980.65086984163,0
1,1,2,0,4,3,400.08332465458574,1
1,0,4,4,1,4,1052.9424802270382,0
1,1,6,0,5,3,38290.97366220922,1
1,1,6,0,1,4,16657.93887610349,1
1,1,6,0,4,4,33430.82069238903,1
1,0,1,1,2,3,0.0,0
1,1,5,0,5,3,26989.31477270218,1
1,1,6,0,5,4,7392.088491533815,1
1,1,3,0,1,4,4587.749357437334,1
1,1,6,0,1,3,2242.303584857917,0
1,1,3,0,5,3,4308.058495424592,1
1,0,5,1,3,4,8745.718144707538,1
1,0,6,1,1,4,1449.2615705937974,0
1,1,6,0,3,3,39784.57200180325,1
1,1,4,0,3,4,130630.77349958547,1
1,0,5,2,2,3,26804.41373667155,0
1,1,5,0,3,4,15500.614602868709,1
1,1,2,0,1,3,1340.6557599423747,1
1,1,5,0,4,3,22294.205145433345,1
1,0,2,1,3,3,423.2789860127715,1
1,0,0,1,3,3,0.0,1
1,1,4,0,3,3,8177.886167382539,1
1,1,6,0,2,4,5901.143055939811,1
1,1,6,0,1,3,6146.348867417143,1
1,1,6,0,2,4,2289.4031245428723,1
1,1,6,0,3,4,23664.957717407116,1
1,1,6,0,4,4,14183.15773961027,1
1,1,5,0,4,3,721.0885290078235,1
1,1,5,0,4,4,763.6639967944017,1
1,0,4,2,1,4,2378.51604297021,1
1,1,6,0,4,4,56847.5580923813,0
1,0,6,6,1,4,898.9746752087439,0
1,1,6,0,3,3,79.20016834998943,1
1,1,6,0,1,4,10970.52234702918,1
1,1,6,0,1,4,16881.605666128642,1
1,1,5,0,3,3,477.0100278470744,0
1,0,5,1,3,4,2971.0927114447304,1
1,1,6,0,4,4,1269.2995574988067,1
1,0,0,1,3,3,0.0,1
1,0,6,2,1,4,1608.3436718147855,0
1,1,6,0,2,4,0.0,0
1,1,6,0,3,3,2597.8909651227987,1
1,1,5,0,1,3,10090.683287072288,1
1,1,3,0,4,3,2759.176646513715,1
1,1,6,0,5,4,1014.17192822519,1
1,1,6,0,3,3,1516.1882029176545,1
0,1,6,0,4,3,71467.6233008113,0
1,1,6,0,4,4,106713.7141826985,1
1,1,6,0,5,4,68728.58613827777,1
1,1,6,0,4,3,652.6833075849266,1
1,1,6,0,1,4,8469.011734946804,1
1,1,6,0,5,3,5287.4206061809255,1
1,1,6,0,3,4,29425.980226663647,0
1,1,6,0,3,4,9334.32204286953,1
1,1,6,0,3,4,7016.094737577783,1
1,1,3,0,1,3,2037.0882896919318,0
1,0,0,1,1,3,0.0,0
1,0,6,1,2,3,18330.82181463777,0
1,1,6,0,1,4,1552.0467454300467,1
1,0,6,1,1,3,10968.808912852237,0
1,1,5,0,3,3,8953.949439586237,1
1,1,6,0,4,4,73540.03081496952,1
1,1,6,0,3,2,22697.955323479397,1
1,0,5,1,3,2,9409.885241949909,1
1,1,6,0,2,2,10279.336236677282,1
1,1,6,0,5,2,3727.8555453057284,1
1,1,6,0,5,3,7738.492540540437,1
1,0,3,6,1,3,783.2186582728137,0
1,1,6,0,1,3,954.739126672831,1
1,1,6,0,2,4,15215.753463652947,1
1,1,6,0,1,4,20267.583839718045,1
1,0,3,6,2,3,1185.991680690327,1
1,1,6,0,4,3,18649.263453731,1
1,1,6,0,2,4,1708.477802021437,1
1,0,4,6,2,2,2782.008872499631,1
1,0,0,1,5,3,0.0,1
1,1,6,0,3,2,1638.1136000493577,1
1,0,6,1,2,3,4660.470734450188,0
1,1,6,0,2,4,21773.97685311528,1
1,1,6,0,5,3,4568.425490983373,1
1,1,4,0,5,3,2711.7222325796324,1
1,0,6,1,2,3,8817.605888221586,1
1,1,6,0,2,2,5206.810565659813,1
1,1,4,0,3,3,896.2549674432307,1
1,0,3,1,4,4,11778.480322180785,0
1,1,4,0,3,3,4052.9303308429407,1
1,1,6,0,2,2,15113.578671733136,1
1,1,6,0,1,2,1437.6477199462554,1
0,1,6,0,4,3,8058.368728636502,1
1,0,4,6,1,2,892.3139955568704,1
1,1,6,0,5,2,12223.169114431821,1
1,1,6,0,4,2,2523.1700497588345,0
1,1,2,0,3,2,849.4220191793163,1
1,0,6,6,3,2,3325.737176426704,0
1,1,5,0,1,2,8784.665040094966,1
1,1,6,0,2,2,18081.097592974456,0
1,1,6,0,5,3,9742.790537965326,1
1,1,6,0,3,4,61.237243569579455,1
1,1,6,0,4,3,14686.001443551611,1
1,1,6,0,4,3,41052.58669276111,1
1,0,3,1,5,3,28876.3130731747,1
1,0,6,1,3,3,5406.044422680968,1
1,1,6,0,5,3,3860.2851535432806,1
0,1,6,0,4,3,12000.219754932268,1
1,0,3,1,4,3,1366.9470240893268,1
1,1,6,0,1,4,15870.276663204919,1
1,1,6,0,2,4,23170.819177721503,1
1,1,4,0,4,4,31024.414906113325,1
1,1,6,0,2,3,2307.2010243294076,1
1,1,6,0,5,3,4385.399339474875,1
1,0,5,1,1,3,2014.0451252806297,0
1,0,5,2,1,4,2123.8365285492196,1
1,1,6,0,5,3,3456.8832011895724,1
1,0,4,1,4,3,20634.593640292507,1
1,0,1,2,1,3,28040.721450538083,1
1,1,6,0,5,3,37088.814220732376,1
1,1,6,0,1,4,2708.075312837514,1
1,1,2,0,5,3,7130.185909217234,1
1,1,6,0,4,3,4760.600074220336,1
1,0,5,5,3,3,27847.264052326576,0
1,0,6,1,5,3,171292.53526253463,1
1,0,4,4,1,4,1395.6385515837067,1
1,1,6,0,4,3,7544.3508048517115,1
1,1,6,0,3,3,19489.86728533573,1
1,1,0,0,2,3,211.47261446028105,1
1,1,5,0,5,4,38583.16569178843,1
1,1,6,0,3,4,1755.312925568164,1
1,0,5,1,4,3,11321.775384923809,1
1,1,6,0,5,3,19847.42235572838,1
1,1,6,0,3,4,2846.4890947738877,1
1,1,5,0,4,3,6275.660273363009,1
1,1,6,0,4,3,1814.5025489097557,1
1,1,6,0,5,2,6922.989980251789,1
1,0,0,1,2,3,0.0,1
1,0,4,6,2,3,1650.1834342480433,0
1,0,5,1,1,3,1517.1959332927306,1
1,0,4,5,1,3,774.0616039222373,0
1,1,5,0,5,3,7261.627384179573,1
1,1,6,0,5,3,4048.3018497472085,1
1,1,6,0,2,4,5461.751257609596,1
1,0,5,1,2,3,439.11668912336575,1
1,0,4,2,2,3,1303.2104460395744,1
1,0,5,6,2,4,1893.6993161534383,0
1,1,6,0,1,3,18532.338812644957,1
1,0,5,3,2,3,1774.5125246106325,0
1,1,6,0,3,3,4092.828822057754,1
1,0,3,4,1,3,5007.7421958403565,1
1,1,6,0,4,4,9959.791632693259,1
0,1,6,0,4,3,16669.678638174162,1
1,1,6,0,1,3,12992.94931363417,1
1,1,6,0,5,3,4273.696733118374,1
1,1,6,0,3,3,11887.025913434642,1
1,0,4,1,2,3,4983.291228361701,1
1,1,2,0,2,4,19855.426016582973,1
1,0,5,1,3,4,2837.064186795921,0
1,0,2,1,2,3,147.71413834385206,1
1,1,5,0,2,3,13625.673238412845,0
1,1,6,0,1,3,10555.203816127852,1
1,1,5,0,5,4,116482.43486079779,1
1,1,6,0,4,3,15404.756154080033,1
1,1,6,0,3,3,20275.62435701221,1
1,0,4,1,1,4,1362.3690273441578,1
1,0,5,2,1,3,13631.912657437326,1
1,1,6,0,3,3,18421.185199836265,1
1,1,6,0,4,3,3940.2384530211702,1
1,1,6,0,2,4,3574.3527945629544,1
1,1,4,0,3,3,32252.21238716294,1
1,0,4,3,2,3,1608.394686221845,1
1,1,6,0,4,3,1812.5633414219394,1
1,1,6,0,5,4,14042.572537347516,1
1,0,0,1,3,4,0.0,1
1,1,5,0,1,4,3434.918965565272,1
1,0,5,1,2,2,5715.820340656857,0
1,1,6,0,4,2,34928.22560480277,1
1,1,4,0,1,2,624.2533673651002,0
1,0,6,1,5,2,96459.02234144126,1
1,0,0,1,3,2,0.0,1
1,0,5,2,1,2,5334.168413789226,1
1,1,6,0,4,2,17852.034622604413,1
1,1,5,0,2,3,2949.466437623366,1
1,1,2,0,4,2,831.156704037612,1
1,1,6,0,3,2,3239.1919002533127,1
1,1,6,0,5,2,32770.488607892315,1
1,1,6,0,2,2,9247.505609622522,1
1,1,5,0,3,2,5445.085248796998,1
1,1,6,0,2,2,10265.853606333312,1
1,1,6,0,4,2,4150.160563158973,1
1,0,0,1,3,2,0.0,1
1,0,6,1,4,2,3045.5934506540207,1
1,0,6,1,2,2,1492.033612221923,0
1,1,6,0,5,2,11351.62101199648,1
1,1,6,0,3,3,24311.69118277597,1
1,1,4,0,2,3,18217.71048915496,1
1,1,6,0,4,3,27410.847841076833,1
1,1,6,0,4,3,13555.984839423018,1
1,0,5,1,3,2,8281.37069371168,0
1,0,6,6,1,2,2109.3133874952455,1
1,1,6,0,2,3,5841.641881069626,1
1,1,6,0,5,3,1706.3858492927873,1
1,0,6,1,3,3,3866.233809105014,1
1,1,6,0,5,3,11397.708448046329,1
1,1,2,0,2,3,1634.3531340156162,1
1,1,5,0,5,3,52181.47786874828,1
1,0,4,3,1,4,531.1442992884953,0
1,1,6,0,1,4,17857.87464864357,1
1,1,3,0,4,3,444.5718914491409,1
1,1,6,0,2,4,12586.675262620653,1
1,1,1,0,5,3,2892.018009395285,1
1,1,5,0,4,3,191.6125430828229,1
1,1,5,0,2,4,12630.074325460904,1
1,1,6,0,3,3,19478.681604940997,1
1,1,6,0,5,3,15283.645984079409,1
1,0,5,3,3,3,9411.893043732842,1
1,1,6,0,2,3,9913.92746930633,1
1,1,6,0,1,4,997.6490364852762,1
1,1,6,0,2,4,3875.168830730691,1
1,1,6,0,3,4,2803.0785694779706,1
1,1,3,0,3,4,20216.318373202048,1
1,1,6,0,5,4,5605.526716256615,1
1,1,0,0,1,3,9593.834825900782,1
1,1,4,0,5,3,112696.07108280217,1
1,1,6,0,3,3,14044.575802304129,1
1,0,5,1,1,3,9408.262241243066,1
1,0,4,4,5,3,4745.784978975203,0
1,1,6,0,2,3,19880.047914093837,0
1,1,6,0,1,4,4164.762898413306,1
1,0,4,1,2,4,5355.266432836621,1
1,1,6,0,3,3,0.0,1
1,1,5,0,3,4,58534.885992599884,1
1,0,3,4,4,3,684.6531968814577,0
1,1,0,0,1,3,0.0,0
1,0,6,2,3,3,3836.943349421081,1
1,0,0,1,3,4,0.0,1
1,1,6,0,1,3,8167.903035663438,1
1,0,3,1,3,4,3514.8094542947842,1
1,1,0,0,4,3,0.0,0
1,1,1,0,5,3,97.57134142086326,1
1,1,5,0,4,3,2161.284988149411,1
1,1,6,0,5,3,9794.215607523996,1
1,0,4,1,4,4,3222.949870331009,1
1,1,3,0,4,4,13216.30703335845,1
1,0,5,1,4,3,3292.3884137001005,1
1,1,6,0,2,3,10665.475648089961,1
1,0,4,1,3,3,6651.509164593151,1
1,1,4,0,2,3,9837.34292716619,1
1,1,6,0,2,2,4457.43277758248,1
1,0,1,1,1,3,816.496580927726,0
1,1,6,0,3,4,14563.612378115535,1
1,1,5,0,2,3,947.9016299173664,0
1,1,6,0,4,3,12421.780913647875,1
1,0,2,1,3,3,871.781318145019,1
1,0,6,6,3,3,3122.3294295552264,0
1,1,6,0,1,4,547.5106087252252,1
1,1,1,0,5,4,4583.785789788465,1
1,1,6,0,1,4,1457.5088907676231,1
1,1,1,0,3,3,2481.0720599504293,1
1,0,5,4,1,4,6768.00778417598,1
1,0,1,1,3,3,4478.483746388577,1
1,0,4,4,1,4,4587.1896588942855,0
1,1,6,0,3,3,1457.8050166831868,1
1,0,6,1,1,3,1663.7816763826515,0
1,0,4,2,1,3,2495.7109608285973,1
1,0,6,1,1,4,1232.2447267757598,0
1,1,4,0,4,2,479.1757158565808,1
1,1,4,0,2,3,9238.824225336613,1
1,1,1,0,5,3,522.5578117937447,1
1,1,6,0,5,3,7213.5314906546755,1
1,1,6,0,5,3,3813.35500576592,1
1,1,6,0,4,2,1864.0099159249842,1
1,1,4,0,4,3,12606.395768286297,1
1,1,6,0,5,3,7722.9949630956,1
1,0,4,3,1,3,919.6133245373659,1
1,1,6,0,3,3,3585.6460319817775,1
1,0,6,6,3,3,5782.816663760547,0
1,1,6,0,1,4,627.7399939465383,1
1,1,6,0,1,3,2817.0312328170353,1
1,1,6,0,4,2,29063.971103412554,1
1,1,6,0,4,2,44296.17939920628,1
1,1,6,0,3,2,17152.757652925666,1
1,1,6,0,4,3,11256.706760860388,1
1,1,6,0,5,4,64958.025033606646,1
1,1,6,0,4,4,331.7441283077466,1
1,1,6,0,3,2,1356.140946460458,1
1,1,6,0,5,3,21379.174745532157,1
1,1,6,0,1,2,1503.7685548869101,0
1,1,6,0,3,3,11475.921662332834,1
1,0,5,2,4,3,18881.610924388842,0
1,1,6,0,3,3,12158.572702692807,1
1,1,6,0,1,2,1258.1907115642948,1
1,1,6,0,2,1,5131.832538187504,1
1,0,4,3,1,4,1842.1633749480527,1
1,0,5,4,2,3,3170.1672353363315,0
1,1,2,0,5,3,11425.606511982929,1
1,1,6,0,3,3,2923.1241278239736,1
1,1,6,0,2,2,2736.8988776837678,1
1,1,6,0,3,2,20282.125444998772,1
1,0,3,1,2,3,13298.209107495139,1
1,1,4,0,5,3,7507.1465062743155,1
1,1,6,0,2,3,1938.044856722018,1
1,0,5,1,1,3,250.6046022455826,0
1,1,6,0,1,4,20107.637480983853,1
1,0,5,6,4,3,3051.6163858956234,0
1,0,3,6,1,4,1346.0494418854012,0
1,0,3,4,3,3,4217.128391057909,0
1,0,6,2,2,3,15061.441450494262,0
1,1,6,0,3,3,6209.38073401849,1
1,0,3,1,2,3,2870.371665830054,1
1,0,6,4,3,3,12666.468426518893,1
1,1,6,0,5,3,1860.2410238102661,1
1,1,6,0,4,2,9035.443728266293,1
1,0,6,1,5,2,47798.593329371804,1
1,1,6,0,5,3,1757.0772796512586,1
1,0,5,1,4,3,4520.870697848664,1
1,1,6,0,3,3,2405.187262286799,1
1,1,6,0,3,3,18318.60737519822,1
1,1,6,0,1,3,9293.147984760957,1
1,0,4,3,2,4,1051.1246675188754,0
1,1,6,0,3,3,7032.991369253911,1
1,1,1,0,4,3,17221.658778991066,1
1,1,6,0,5,3,2019.7854093937801,1
1,1,6,0,1,3,13407.246020964434,1
1,1,2,0,5,3,1073.6930039199597,1
1,0,5,1,4,3,505.00313530379856,0
1,0,5,2,5,3,490.3013019222636,1
1,0,5,3,2,3,13128.528853861224,1
1,1,5,0,5,3,28053.882231638934,1
1,0,6,2,1,4,2008.4560654061286,1
1,1,2,0,5,4,11991.499656006334,1
1,1,4,0,5,3,2826.70243688059,1
